| lambda |  Flux   |  F_Er   |F_Norm_Er|
| double | double  | double  | double  |
| micron |   Jy    |   Jy    |    Jy   |
  2.82200   6.51000   0.03000   0.03000 
  2.82233   6.50000   0.03000   0.03000 
  2.82267   6.50000   0.03000   0.03000 
  2.82300   6.50000   0.03000   0.03000 
  2.82333   6.49000   0.03000   0.03000 
  2.82367   6.49000   0.03000   0.03000 
  2.82400   6.48000   0.03000   0.03000 
  2.82433   6.48000   0.03000   0.03000 
  2.82467   6.48000   0.03000   0.03000 
  2.82500   6.48000   0.03000   0.03000 
  2.82533   6.48000   0.03000   0.03000 
  2.82567   6.48000   0.03000   0.03000 
  2.82600   6.49000   0.03000   0.03000 
  2.82633   6.50000   0.03000   0.03000 
  2.82667   6.50000   0.03000   0.03000 
  2.82700   6.51000   0.03000   0.03000 
  2.82733   6.52000   0.03000   0.03000 
  2.82767   6.52000   0.03000   0.03000 
  2.82800   6.52000   0.03000   0.03000 
  2.82833   6.53000   0.03000   0.03000 
  2.82867   6.53000   0.03000   0.03000 
  2.82900   6.53000   0.03000   0.03000 
  2.82933   6.52000   0.03000   0.03000 
  2.82967   6.52000   0.03000   0.03000 
  2.83000   6.52000   0.03000   0.03000 
  2.83033   6.52000   0.03000   0.03000 
  2.83067   6.51000   0.03000   0.03000 
  2.83100   6.51000   0.03000   0.03000 
  2.83133   6.51000   0.03000   0.03000 
  2.83167   6.50000   0.03000   0.03000 
  2.83200   6.50000   0.03000   0.03000 
  2.83233   6.49000   0.03000   0.03000 
  2.83267   6.48000   0.03000   0.03000 
  2.83300   6.48000   0.03000   0.03000 
  2.83333   6.47000   0.03000   0.03000 
  2.83367   6.47000   0.03000   0.03000 
  2.83400   6.47000   0.03000   0.03000 
  2.83433   6.47000   0.03000   0.03000 
  2.83467   6.47000   0.03000   0.03000 
  2.83500   6.48000   0.03000   0.03000 
  2.83533   6.48000   0.03000   0.03000 
  2.83567   6.48000   0.03000   0.03000 
  2.83600   6.49000   0.03000   0.03000 
  2.83633   6.49000   0.03000   0.03000 
  2.83667   6.49000   0.03000   0.03000 
  2.83700   6.48000   0.03000   0.03000 
  2.83733   6.48000   0.03000   0.03000 
  2.83767   6.47000   0.03000   0.03000 
  2.83800   6.46000   0.03000   0.03000 
  2.83833   6.45000   0.03000   0.03000 
  2.83867   6.44000   0.03000   0.03000 
  2.83900   6.43000   0.03000   0.03000 
  2.83933   6.43000   0.03000   0.03000 
  2.83967   6.42000   0.03000   0.03000 
  2.84000   6.42000   0.03000   0.03000 
  2.84033   6.42000   0.03000   0.03000 
  2.84067   6.42000   0.03000   0.03000 
  2.84100   6.43000   0.03000   0.03000 
  2.84133   6.43000   0.03000   0.03000 
  2.84167   6.44000   0.03000   0.03000 
  2.84200   6.44000   0.03000   0.03000 
  2.84233   6.44000   0.03000   0.03000 
  2.84267   6.44000   0.03000   0.03000 
  2.84300   6.44000   0.03000   0.03000 
  2.84333   6.44000   0.03000   0.03000 
  2.84367   6.43000   0.03000   0.03000 
  2.84400   6.42000   0.03000   0.03000 
  2.84433   6.41000   0.03000   0.03000 
  2.84467   6.40000   0.03000   0.03000 
  2.84500   6.39000   0.03000   0.03000 
  2.84533   6.37000   0.03000   0.03000 
  2.84567   6.36000   0.03000   0.03000 
  2.84600   6.35000   0.03000   0.03000 
  2.84633   6.35000   0.03000   0.03000 
  2.84667   6.34000   0.03000   0.03000 
  2.84700   6.34000   0.03000   0.03000 
  2.84733   6.34000   0.03000   0.03000 
  2.84767   6.35000   0.03000   0.03000 
  2.84800   6.35000   0.03000   0.03000 
  2.84833   6.36000   0.03000   0.03000 
  2.84867   6.36000   0.03000   0.03000 
  2.84900   6.37000   0.03000   0.03000 
  2.84933   6.37000   0.03000   0.03000 
  2.84967   6.38000   0.03000   0.03000 
  2.85000   6.38000   0.03000   0.03000 
  2.85033   6.39000   0.03000   0.03000 
  2.85067   6.40000   0.03000   0.03000 
  2.85100   6.40000   0.03000   0.03000 
  2.85133   6.41000   0.03000   0.03000 
  2.85167   6.42000   0.03000   0.03000 
  2.85200   6.42000   0.03000   0.03000 
  2.85233   6.43000   0.03000   0.03000 
  2.85267   6.43000   0.03000   0.03000 
  2.85300   6.44000   0.03000   0.03000 
  2.85333   6.44000   0.03000   0.03000 
  2.85367   6.44000   0.03000   0.03000 
  2.85400   6.44000   0.03000   0.03000 
  2.85433   6.44000   0.03000   0.03000 
  2.85467   6.44000   0.03000   0.03000 
  2.85500   6.43000   0.03000   0.03000 
  2.85533   6.43000   0.03000   0.03000 
  2.85567   6.42000   0.03000   0.03000 
  2.85600   6.42000   0.03000   0.03000 
  2.85633   6.42000   0.03000   0.03000 
  2.85667   6.42000   0.03000   0.03000 
  2.85700   6.42000   0.03000   0.03000 
  2.85733   6.43000   0.03000   0.03000 
  2.85767   6.44000   0.03000   0.03000 
  2.85800   6.44000   0.03000   0.03000 
  2.85833   6.45000   0.03000   0.03000 
  2.85867   6.46000   0.03000   0.03000 
  2.85900   6.46000   0.03000   0.03000 
  2.85933   6.46000   0.03000   0.03000 
  2.85967   6.46000   0.03000   0.03000 
  2.86000   6.46000   0.03000   0.03000 
  2.86033   6.46000   0.03000   0.03000 
  2.86067   6.45000   0.03000   0.03000 
  2.86100   6.45000   0.03000   0.03000 
  2.86133   6.45000   0.03000   0.03000 
  2.86167   6.45000   0.03000   0.03000 
  2.86200   6.45000   0.03000   0.03000 
  2.86233   6.45000   0.03000   0.03000 
  2.86267   6.45000   0.03000   0.03000 
  2.86300   6.45000   0.03000   0.03000 
  2.86333   6.46000   0.03000   0.03000 
  2.86367   6.46000   0.03000   0.03000 
  2.86400   6.47000   0.03000   0.03000 
  2.86433   6.47000   0.03000   0.03000 
  2.86467   6.48000   0.03000   0.03000 
  2.86500   6.48000   0.03000   0.03000 
  2.86533   6.48000   0.03000   0.03000 
  2.86567   6.49000   0.03000   0.03000 
  2.86600   6.49000   0.03000   0.03000 
  2.86633   6.49000   0.03000   0.03000 
  2.86667   6.50000   0.03000   0.03000 
  2.86700   6.51000   0.03000   0.03000 
  2.86733   6.51000   0.03000   0.03000 
  2.86767   6.52000   0.03000   0.03000 
  2.86800   6.53000   0.03000   0.03000 
  2.86833   6.53000   0.03000   0.03000 
  2.86867   6.54000   0.03000   0.03000 
  2.86900   6.55000   0.03000   0.03000 
  2.86933   6.55000   0.03000   0.03000 
  2.86967   6.56000   0.03000   0.03000 
  2.87000   6.56000   0.03000   0.03000 
  2.87033   6.57000   0.03000   0.03000 
  2.87067   6.58000   0.03000   0.03000 
  2.87100   6.58000   0.03000   0.03000 
  2.87133   6.59000   0.03000   0.03000 
  2.87167   6.59000   0.03000   0.03000 
  2.87200   6.60000   0.03000   0.03000 
  2.87233   6.60000   0.03000   0.03000 
  2.87267   6.59000   0.03000   0.03000 
  2.87300   6.59000   0.03000   0.03000 
  2.87333   6.58000   0.03000   0.03000 
  2.87367   6.57000   0.03000   0.03000 
  2.87400   6.55000   0.03000   0.03000 
  2.87433   6.54000   0.03000   0.03000 
  2.87467   6.52000   0.03000   0.03000 
  2.87500   6.51000   0.03000   0.03000 
  2.87533   6.49000   0.03000   0.03000 
  2.87567   6.48000   0.03000   0.03000 
  2.87600   6.47000   0.03000   0.03000 
  2.87633   6.46000   0.03000   0.03000 
  2.87667   6.46000   0.03000   0.03000 
  2.87700   6.45000   0.03000   0.03000 
  2.87733   6.45000   0.03000   0.03000 
  2.87767   6.45000   0.03000   0.03000 
  2.87800   6.45000   0.03000   0.03000 
  2.87833   6.46000   0.03000   0.03000 
  2.87867   6.46000   0.03000   0.03000 
  2.87900   6.47000   0.03000   0.03000 
  2.87933   6.47000   0.03000   0.03000 
  2.87967   6.48000   0.03000   0.03000 
  2.88000   6.48000   0.03000   0.03000 
  2.88033   6.49000   0.03000   0.03000 
  2.88067   6.49000   0.03000   0.03000 
  2.88100   6.50000   0.03000   0.03000 
  2.88133   6.50000   0.03000   0.03000 
  2.88167   6.50000   0.03000   0.03000 
  2.88200   6.50000   0.03000   0.03000 
  2.88233   6.51000   0.03000   0.03000 
  2.88267   6.51000   0.03000   0.03000 
  2.88300   6.51000   0.03000   0.03000 
  2.88333   6.51000   0.03000   0.03000 
  2.88367   6.51000   0.03000   0.03000 
  2.88400   6.51000   0.03000   0.03000 
  2.88433   6.51000   0.03000   0.03000 
  2.88467   6.51000   0.03000   0.03000 
  2.88500   6.51000   0.03000   0.03000 
  2.88533   6.50000   0.03000   0.03000 
  2.88567   6.50000   0.03000   0.03000 
  2.88600   6.49000   0.03000   0.03000 
  2.88633   6.49000   0.03000   0.03000 
  2.88667   6.48000   0.03000   0.03000 
  2.88700   6.47000   0.03000   0.03000 
  2.88733   6.47000   0.03000   0.03000 
  2.88767   6.46000   0.03000   0.03000 
  2.88800   6.46000   0.03000   0.03000 
  2.88833   6.45000   0.03000   0.03000 
  2.88867   6.45000   0.03000   0.03000 
  2.88900   6.44000   0.03000   0.03000 
  2.88933   6.44000   0.03000   0.03000 
  2.88967   6.44000   0.03000   0.03000 
  2.89000   6.44000   0.03000   0.03000 
  2.89033   6.44000   0.03000   0.03000 
  2.89067   6.44000   0.03000   0.03000 
  2.89100   6.45000   0.03000   0.03000 
  2.89133   6.45000   0.03000   0.03000 
  2.89167   6.46000   0.03000   0.03000 
  2.89200   6.47000   0.03000   0.03000 
  2.89233   6.48000   0.03000   0.03000 
  2.89267   6.50000   0.03000   0.03000 
  2.89300   6.51000   0.03000   0.03000 
  2.89333   6.52000   0.03000   0.03000 
  2.89367   6.54000   0.03000   0.03000 
  2.89400   6.55000   0.03000   0.03000 
  2.89433   6.55000   0.03000   0.03000 
  2.89467   6.56000   0.03000   0.03000 
  2.89500   6.57000   0.03000   0.03000 
  2.89533   6.57000   0.03000   0.03000 
  2.89567   6.56000   0.03000   0.03000 
  2.89600   6.56000   0.03000   0.03000 
  2.89633   6.55000   0.03000   0.03000 
  2.89667   6.54000   0.03000   0.03000 
  2.89700   6.54000   0.03000   0.03000 
  2.89733   6.53000   0.03000   0.03000 
  2.89767   6.52000   0.03000   0.03000 
  2.89800   6.51000   0.03000   0.03000 
  2.89833   6.50000   0.03000   0.03000 
  2.89867   6.48000   0.03000   0.03000 
  2.89900   6.47000   0.03000   0.03000 
  2.89933   6.46000   0.03000   0.03000 
  2.89967   6.45000   0.03000   0.03000 
  2.90000   6.43000   0.03000   0.03000 
  2.90033   6.42000   0.03000   0.03000 
  2.90067   6.41000   0.03000   0.03000 
  2.90100   6.40000   0.03000   0.03000 
  2.90133   6.39000   0.03000   0.03000 
  2.90167   6.38000   0.03000   0.03000 
  2.90200   6.38000   0.03000   0.03000 
  2.90233   6.38000   0.03000   0.03000 
  2.90267   6.38000   0.03000   0.03000 
  2.90300   6.38000   0.03000   0.03000 
  2.90333   6.39000   0.03000   0.03000 
  2.90367   6.40000   0.03000   0.03000 
  2.90400   6.41000   0.03000   0.03000 
  2.90433   6.42000   0.03000   0.03000 
  2.90467   6.44000   0.03000   0.03000 
  2.90500   6.45000   0.03000   0.03000 
  2.90533   6.47000   0.03000   0.03000 
  2.90567   6.48000   0.03000   0.03000 
  2.90600   6.50000   0.03000   0.03000 
  2.90633   6.51000   0.03000   0.03000 
  2.90667   6.52000   0.03000   0.03000 
  2.90700   6.53000   0.03000   0.03000 
  2.90733   6.53000   0.03000   0.03000 
  2.90767   6.54000   0.03000   0.03000 
  2.90800   6.54000   0.03000   0.03000 
  2.90833   6.54000   0.03000   0.03000 
  2.90867   6.54000   0.03000   0.03000 
  2.90900   6.53000   0.03000   0.03000 
  2.90933   6.53000   0.03000   0.03000 
  2.90967   6.52000   0.03000   0.03000 
  2.91000   6.52000   0.03000   0.03000 
  2.91033   6.51000   0.03000   0.03000 
  2.91067   6.50000   0.03000   0.03000 
  2.91100   6.49000   0.03000   0.03000 
  2.91133   6.48000   0.03000   0.03000 
  2.91167   6.47000   0.03000   0.03000 
  2.91200   6.46000   0.03000   0.03000 
  2.91233   6.46000   0.03000   0.03000 
  2.91267   6.45000   0.03000   0.03000 
  2.91300   6.44000   0.03000   0.03000 
  2.91333   6.44000   0.03000   0.03000 
  2.91367   6.43000   0.03000   0.03000 
  2.91400   6.43000   0.03000   0.03000 
  2.91433   6.44000   0.03000   0.03000 
  2.91467   6.44000   0.03000   0.03000 
  2.91500   6.45000   0.03000   0.03000 
  2.91533   6.47000   0.03000   0.03000 
  2.91567   6.48000   0.03000   0.03000 
  2.91600   6.50000   0.03000   0.03000 
  2.91633   6.52000   0.03000   0.03000 
  2.91667   6.54000   0.03000   0.03000 
  2.91700   6.56000   0.03000   0.03000 
  2.91733   6.58000   0.03000   0.03000 
  2.91767   6.59000   0.03000   0.03000 
  2.91800   6.61000   0.03000   0.03000 
  2.91833   6.62000   0.03000   0.03000 
  2.91867   6.63000   0.03000   0.03000 
  2.91900   6.64000   0.03000   0.03000 
  2.91933   6.64000   0.03000   0.03000 
  2.91967   6.64000   0.03000   0.03000 
  2.92000   6.64000   0.03000   0.03000 
  2.92033   6.64000   0.03000   0.03000 
  2.92067   6.63000   0.03000   0.03000 
  2.92100   6.63000   0.03000   0.03000 
  2.92133   6.62000   0.03000   0.03000 
  2.92167   6.62000   0.03000   0.03000 
  2.92200   6.61000   0.03000   0.03000 
  2.92233   6.60000   0.03000   0.03000 
  2.92267   6.59000   0.03000   0.03000 
  2.92300   6.58000   0.03000   0.03000 
  2.92333   6.57000   0.03000   0.03000 
  2.92367   6.56000   0.03000   0.03000 
  2.92400   6.54000   0.03000   0.03000 
  2.92433   6.53000   0.03000   0.03000 
  2.92467   6.51000   0.03000   0.03000 
  2.92500   6.50000   0.03000   0.03000 
  2.92533   6.49000   0.03000   0.03000 
  2.92567   6.48000   0.03000   0.03000 
  2.92600   6.48000   0.03000   0.03000 
  2.92633   6.47000   0.03000   0.03000 
  2.92667   6.47000   0.03000   0.03000 
  2.92700   6.47000   0.03000   0.03000 
  2.92733   6.47000   0.03000   0.03000 
  2.92767   6.48000   0.03000   0.03000 
  2.92800   6.48000   0.03000   0.03000 
  2.92833   6.49000   0.03000   0.03000 
  2.92867   6.50000   0.03000   0.03000 
  2.92900   6.50000   0.03000   0.03000 
  2.92933   6.51000   0.03000   0.03000 
  2.92967   6.51000   0.03000   0.03000 
  2.93000   6.51000   0.03000   0.03000 
  2.93033   6.51000   0.03000   0.03000 
  2.93067   6.51000   0.03000   0.03000 
  2.93100   6.51000   0.03000   0.03000 
  2.93133   6.50000   0.03000   0.03000 
  2.93167   6.50000   0.03000   0.03000 
  2.93200   6.49000   0.03000   0.03000 
  2.93233   6.49000   0.03000   0.03000 
  2.93267   6.48000   0.03000   0.03000 
  2.93300   6.47000   0.03000   0.03000 
  2.93333   6.47000   0.03000   0.03000 
  2.93367   6.46000   0.03000   0.03000 
  2.93400   6.46000   0.03000   0.03000 
  2.93433   6.45000   0.03000   0.03000 
  2.93467   6.45000   0.03000   0.03000 
  2.93500   6.45000   0.03000   0.03000 
  2.93533   6.45000   0.03000   0.03000 
  2.93567   6.45000   0.03000   0.03000 
  2.93600   6.46000   0.03000   0.03000 
  2.93633   6.46000   0.03000   0.03000 
  2.93667   6.46000   0.03000   0.03000 
  2.93700   6.46000   0.03000   0.03000 
  2.93733   6.46000   0.03000   0.03000 
  2.93767   6.46000   0.03000   0.03000 
  2.93800   6.45000   0.03000   0.03000 
  2.93833   6.44000   0.03000   0.03000 
  2.93867   6.44000   0.03000   0.03000 
  2.93900   6.43000   0.03000   0.03000 
  2.93933   6.42000   0.03000   0.03000 
  2.93967   6.41000   0.03000   0.03000 
  2.94000   6.40000   0.03000   0.03000 
  2.94033   6.38000   0.03000   0.03000 
  2.94067   6.37000   0.03000   0.03000 
  2.94100   6.36000   0.03000   0.03000 
  2.94133   6.35000   0.03000   0.03000 
  2.94167   6.35000   0.03000   0.03000 
  2.94200   6.34000   0.03000   0.03000 
  2.94233   6.34000   0.03000   0.03000 
  2.94267   6.35000   0.03000   0.03000 
  2.94300   6.35000   0.03000   0.03000 
  2.94333   6.36000   0.03000   0.03000 
  2.94367   6.37000   0.03000   0.03000 
  2.94400   6.37000   0.03000   0.03000 
  2.94433   6.38000   0.03000   0.03000 
  2.94467   6.39000   0.03000   0.03000 
  2.94500   6.40000   0.03000   0.03000 
  2.94533   6.41000   0.03000   0.03000 
  2.94567   6.42000   0.03000   0.03000 
  2.94600   6.44000   0.03000   0.03000 
  2.94633   6.46000   0.03000   0.03000 
  2.94667   6.48000   0.03000   0.03000 
  2.94700   6.50000   0.03000   0.03000 
  2.94733   6.52000   0.03000   0.03000 
  2.94767   6.53000   0.03000   0.03000 
  2.94800   6.55000   0.03000   0.03000 
  2.94833   6.55000   0.03000   0.03000 
  2.94867   6.55000   0.03000   0.03000 
  2.94900   6.55000   0.03000   0.03000 
  2.94933   6.54000   0.03000   0.03000 
  2.94967   6.52000   0.03000   0.03000 
  2.95000   6.50000   0.03000   0.03000 
  2.95033   6.49000   0.03000   0.03000 
  2.95067   6.47000   0.03000   0.03000 
  2.95100   6.46000   0.03000   0.03000 
  2.95133   6.45000   0.03000   0.03000 
  2.95167   6.45000   0.03000   0.03000 
  2.95200   6.45000   0.03000   0.03000 
  2.95233   6.45000   0.03000   0.03000 
  2.95267   6.46000   0.03000   0.03000 
  2.95300   6.47000   0.03000   0.03000 
  2.95333   6.48000   0.03000   0.03000 
  2.95367   6.49000   0.03000   0.03000 
  2.95400   6.50000   0.03000   0.03000 
  2.95433   6.50000   0.03000   0.03000 
  2.95467   6.51000   0.03000   0.03000 
  2.95500   6.51000   0.03000   0.03000 
  2.95533   6.51000   0.03000   0.03000 
  2.95567   6.50000   0.03000   0.03000 
  2.95600   6.49000   0.03000   0.03000 
  2.95633   6.48000   0.03000   0.03000 
  2.95667   6.47000   0.03000   0.03000 
  2.95700   6.46000   0.03000   0.03000 
  2.95733   6.44000   0.03000   0.03000 
  2.95767   6.43000   0.03000   0.03000 
  2.95800   6.42000   0.03000   0.03000 
  2.95833   6.40000   0.03000   0.03000 
  2.95867   6.39000   0.03000   0.03000 
  2.95900   6.39000   0.03000   0.03000 
  2.95933   6.38000   0.03000   0.03000 
  2.95967   6.38000   0.03000   0.03000 
  2.96000   6.37000   0.03000   0.03000 
  2.96033   6.37000   0.03000   0.03000 
  2.96067   6.38000   0.03000   0.03000 
  2.96100   6.38000   0.03000   0.03000 
  2.96133   6.39000   0.03000   0.03000 
  2.96167   6.40000   0.03000   0.03000 
  2.96200   6.42000   0.03000   0.03000 
  2.96233   6.43000   0.03000   0.03000 
  2.96267   6.44000   0.03000   0.03000 
  2.96300   6.46000   0.03000   0.03000 
  2.96333   6.47000   0.03000   0.03000 
  2.96367   6.49000   0.03000   0.03000 
  2.96400   6.50000   0.03000   0.03000 
  2.96433   6.51000   0.03000   0.03000 
  2.96467   6.52000   0.03000   0.03000 
  2.96500   6.53000   0.03000   0.03000 
  2.96533   6.53000   0.03000   0.03000 
  2.96567   6.54000   0.03000   0.03000 
  2.96600   6.54000   0.03000   0.03000 
  2.96633   6.55000   0.03000   0.03000 
  2.96667   6.55000   0.03000   0.03000 
  2.96700   6.55000   0.03000   0.03000 
  2.96733   6.55000   0.03000   0.03000 
  2.96767   6.55000   0.03000   0.03000 
  2.96800   6.55000   0.03000   0.03000 
  2.96833   6.55000   0.03000   0.03000 
  2.96867   6.54000   0.03000   0.03000 
  2.96900   6.54000   0.03000   0.03000 
  2.96933   6.53000   0.03000   0.03000 
  2.96967   6.52000   0.03000   0.03000 
  2.97000   6.52000   0.03000   0.03000 
  2.97033   6.51000   0.03000   0.03000 
  2.97067   6.51000   0.03000   0.03000 
  2.97100   6.50000   0.03000   0.03000 
  2.97133   6.49000   0.03000   0.03000 
  2.97167   6.49000   0.03000   0.03000 
  2.97200   6.48000   0.03000   0.03000 
  2.97233   6.48000   0.03000   0.03000 
  2.97267   6.48000   0.03000   0.03000 
  2.97300   6.48000   0.03000   0.03000 
  2.97333   6.48000   0.03000   0.03000 
  2.97367   6.48000   0.03000   0.03000 
  2.97400   6.48000   0.03000   0.03000 
  2.97433   6.49000   0.03000   0.03000 
  2.97467   6.50000   0.03000   0.03000 
  2.97500   6.50000   0.03000   0.03000 
  2.97533   6.51000   0.03000   0.03000 
  2.97567   6.51000   0.03000   0.03000 
  2.97600   6.52000   0.03000   0.03000 
  2.97633   6.52000   0.03000   0.03000 
  2.97667   6.52000   0.03000   0.03000 
  2.97700   6.52000   0.03000   0.03000 
  2.97733   6.52000   0.03000   0.03000 
  2.97767   6.52000   0.03000   0.03000 
  2.97800   6.52000   0.03000   0.03000 
  2.97833   6.52000   0.03000   0.03000 
  2.97867   6.52000   0.03000   0.03000 
  2.97900   6.53000   0.03000   0.03000 
  2.97933   6.53000   0.03000   0.03000 
  2.97967   6.53000   0.03000   0.03000 
  2.98000   6.53000   0.03000   0.03000 
  2.98033   6.53000   0.03000   0.03000 
  2.98067   6.53000   0.03000   0.03000 
  2.98100   6.52000   0.03000   0.03000 
  2.98133   6.52000   0.03000   0.03000 
  2.98167   6.51000   0.03000   0.03000 
  2.98200   6.50000   0.03000   0.03000 
  2.98233   6.49000   0.03000   0.03000 
  2.98267   6.48000   0.03000   0.03000 
  2.98300   6.48000   0.03000   0.03000 
  2.98333   6.47000   0.03000   0.03000 
  2.98367   6.46000   0.03000   0.03000 
  2.98400   6.45000   0.03000   0.03000 
  2.98433   6.44000   0.03000   0.03000 
  2.98467   6.43000   0.03000   0.03000 
  2.98500   6.42000   0.03000   0.03000 
  2.98533   6.41000   0.03000   0.03000 
  2.98567   6.41000   0.03000   0.03000 
  2.98600   6.41000   0.03000   0.03000 
  2.98633   6.41000   0.03000   0.03000 
  2.98667   6.42000   0.03000   0.03000 
  2.98700   6.42000   0.03000   0.03000 
  2.98733   6.43000   0.03000   0.03000 
  2.98767   6.43000   0.03000   0.03000 
  2.98800   6.44000   0.03000   0.03000 
  2.98833   6.44000   0.03000   0.03000 
  2.98867   6.45000   0.03000   0.03000 
  2.98900   6.45000   0.03000   0.03000 
  2.98933   6.45000   0.03000   0.03000 
  2.98967   6.45000   0.03000   0.03000 
  2.99000   6.46000   0.03000   0.03000 
  2.99033   6.46000   0.03000   0.03000 
  2.99067   6.46000   0.03000   0.03000 
  2.99100   6.47000   0.03000   0.03000 
  2.99133   6.47000   0.03000   0.03000 
  2.99167   6.48000   0.03000   0.03000 
  2.99200   6.49000   0.03000   0.03000 
  2.99233   6.49000   0.03000   0.03000 
  2.99267   6.50000   0.03000   0.03000 
  2.99300   6.51000   0.03000   0.03000 
  2.99333   6.52000   0.03000   0.03000 
  2.99367   6.52000   0.03000   0.03000 
  2.99400   6.53000   0.03000   0.03000 
  2.99433   6.53000   0.03000   0.03000 
  2.99467   6.53000   0.03000   0.03000 
  2.99500   6.53000   0.03000   0.03000 
  2.99533   6.53000   0.03000   0.03000 
  2.99567   6.52000   0.03000   0.03000 
  2.99600   6.52000   0.03000   0.03000 
  2.99633   6.51000   0.03000   0.03000 
  2.99667   6.50000   0.03000   0.03000 
  2.99700   6.50000   0.03000   0.03000 
  2.99733   6.49000   0.03000   0.03000 
  2.99767   6.48000   0.03000   0.03000 
  2.99800   6.48000   0.03000   0.03000 
  2.99833   6.47000   0.03000   0.03000 
  2.99867   6.46000   0.03000   0.03000 
  2.99900   6.46000   0.03000   0.03000 
  2.99933   6.45000   0.03000   0.03000 
  2.99967   6.45000   0.03000   0.03000 
  3.00000   6.44000   0.03000   0.03000 
  3.00033   6.44000   0.03000   0.03000 
  3.00067   6.44000   0.03000   0.03000 
  3.00100   6.44000   0.03000   0.03000 
  3.00133   6.44000   0.03000   0.03000 
  3.00167   6.44000   0.03000   0.03000 
  3.00200   6.45000   0.03000   0.03000 
  3.00233   6.45000   0.03000   0.03000 
  3.00267   6.46000   0.03000   0.03000 
  3.00300   6.46000   0.03000   0.03000 
  3.00333   6.47000   0.03000   0.03000 
  3.00367   6.48000   0.03000   0.03000 
  3.00400   6.49000   0.03000   0.03000 
  3.00433   6.50000   0.03000   0.03000 
  3.00467   6.50000   0.03000   0.03000 
  3.00500   6.51000   0.03000   0.03000 
  3.00533   6.52000   0.03000   0.03000 
  3.00567   6.52000   0.03000   0.03000 
  3.00600   6.53000   0.03000   0.03000 
  3.00633   6.53000   0.03000   0.03000 
  3.00667   6.53000   0.03000   0.03000 
  3.00700   6.53000   0.03000   0.03000 
  3.00733   6.53000   0.03000   0.03000 
  3.00767   6.53000   0.03000   0.03000 
  3.00800   6.52000   0.03000   0.03000 
  3.00833   6.52000   0.03000   0.03000 
  3.00867   6.52000   0.03000   0.03000 
  3.00900   6.52000   0.03000   0.03000 
  3.00933   6.53000   0.03000   0.03000 
  3.00967   6.53000   0.03000   0.03000 
  3.01000   6.54000   0.03000   0.03000 
  3.01033   6.55000   0.03000   0.03000 
  3.01067   6.56000   0.03000   0.03000 
  3.01100   6.58000   0.03000   0.03000 
  3.01133   6.59000   0.03000   0.03000 
  3.01167   6.60000   0.03000   0.03000 
  3.01200   6.62000   0.03000   0.03000 
  3.01233   6.63000   0.03000   0.03000 
  3.01267   6.63000   0.03000   0.03000 
  3.01300   6.64000   0.03000   0.03000 
  3.01333   6.64000   0.03000   0.03000 
  3.01367   6.64000   0.03000   0.03000 
  3.01400   6.63000   0.03000   0.03000 
  3.01433   6.62000   0.03000   0.03000 
  3.01467   6.61000   0.03000   0.03000 
  3.01500   6.60000   0.03000   0.03000 
  3.01533   6.58000   0.03000   0.03000 
  3.01567   6.57000   0.03000   0.03000 
  3.01600   6.55000   0.03000   0.03000 
  3.01633   6.53000   0.03000   0.03000 
  3.01667   6.51000   0.03000   0.03000 
  3.01700   6.50000   0.03000   0.03000 
  3.01733   6.48000   0.03000   0.03000 
  3.01767   6.46000   0.03000   0.03000 
  3.01800   6.44000   0.03000   0.03000 
  3.01833   6.42000   0.03000   0.03000 
  3.01867   6.41000   0.03000   0.03000 
  3.01900   6.40000   0.03000   0.03000 
  3.01933   6.40000   0.03000   0.03000 
  3.01967   6.40000   0.03000   0.03000 
  3.02000   6.40000   0.03000   0.03000 
  3.02033   6.61000   0.09000   0.09000 
  3.02067   6.61000   0.09000   0.09000 
  3.02100   6.62000   0.09000   0.09000 
  3.02133   6.63000   0.09000   0.09000 
  3.02167   6.64000   0.09000   0.09000 
  3.02200   6.65000   0.09000   0.09000 
  3.02233   6.66000   0.09000   0.09000 
  3.02267   6.67000   0.09000   0.09000 
  3.02300   6.68000   0.09000   0.09000 
  3.02333   6.68000   0.09000   0.09000 
  3.02367   6.68000   0.09000   0.09000 
  3.02400   6.68000   0.09000   0.09000 
  3.02433   6.67000   0.09000   0.09000 
  3.02467   6.65000   0.09000   0.09000 
  3.02500   6.64000   0.09000   0.09000 
  3.02533   6.62000   0.09000   0.09000 
  3.02567   6.61000   0.09000   0.09000 
  3.02600   6.59000   0.09000   0.09000 
  3.02633   6.58000   0.09000   0.09000 
  3.02667   6.57000   0.09000   0.09000 
  3.02700   6.56000   0.09000   0.09000 
  3.02733   6.55000   0.09000   0.09000 
  3.02767   6.55000   0.09000   0.09000 
  3.02800   6.54000   0.09000   0.09000 
  3.02833   6.54000   0.09000   0.09000 
  3.02867   6.53000   0.09000   0.09000 
  3.02900   6.52000   0.09000   0.09000 
  3.02933   6.52000   0.09000   0.09000 
  3.02967   6.51000   0.09000   0.09000 
  3.03000   6.51000   0.09000   0.09000 
  3.03033   6.50000   0.09000   0.09000 
  3.03067   6.50000   0.09000   0.09000 
  3.03100   6.50000   0.09000   0.09000 
  3.03133   6.50000   0.09000   0.09000 
  3.03167   6.50000   0.09000   0.09000 
  3.03200   6.50000   0.09000   0.09000 
  3.03233   6.51000   0.09000   0.09000 
  3.03267   6.51000   0.09000   0.09000 
